release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
2018,0.901,0.464,5.0,-9.789,0.0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4.0,203267.0
2019,0.925,0.397,5.0,-11.265,1.0,0.169,0.0889,5.12e-05,0.144,0.429,130.008,4.0,132923.0
2018,0.525,0.811,5.0,-5.702,0.0,0.345,0.23,0.0,0.213,0.513,169.685,4.0,169459.0
2018,0.872,0.591,6.0,-6.952,0.0,0.359,0.111,0.0,0.144,0.696,131.982,4.0,205352.0
2018,0.88,0.775,7.0,-5.133,1.0,0.0953,0.113,0.00264,0.0943,0.284,96.503,4.0,199400.0
2017,0.483,0.412,7.0,-8.461,1.0,0.0402,0.737,0.0,0.116,0.247,170.163,3.0,203569.0
2017,0.487,0.859,4.0,-4.403,1.0,0.0488,0.00204,0.0,0.322,0.377,148.037,4.0,228480.0
2018,0.874,0.727,8.0,-7.689,1.0,0.0777,0.09,5.83e-06,0.0759,0.427,98.97,4.0,214160.0
2018,0.713,0.738,10.0,-6.784,1.0,0.374,0.255,0.0,0.106,0.425,105.027,4.0,201200.0
2018,0.89,0.607,9.0,-6.916,0.0,0.124,0.158,0.000228,0.118,0.224,134.022,4.0,233040.0
2018,0.81,0.55,2.0,-7.46,0.0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,4.0,214593.0
2018,0.745,0.715,1.0,-3.368,0.0,0.246,0.128,0.0,0.182,0.342,94.511,4.0,136032.0
2019,0.885,0.543,2.0,-6.338,1.0,0.2,0.0311,0.0,0.154,0.43,99.026,4.0,195992.0
2018,0.876,0.786,10.0,-4.884,0.0,0.306,0.0627,0.0,0.127,0.575,153.068,4.0,244679.0
2018,0.499,0.797,2.0,-3.77,1.0,0.0554,0.199,0.0,0.0933,0.408,176.024,4.0,211768.0
2018,0.734,0.493,0.0,-7.528,1.0,0.308,0.0467,0.0,0.0477,0.562,86.043,4.0,233750.0
2018,0.743,0.73,10.0,-4.314,0.0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,4.0,197968.0
2018,0.735,0.525,6.0,-2.939,0.0,0.0441,0.653,0.918,0.101,0.369,160.147,4.0,157777.0
2018,0.713,0.62,0.0,-4.513,1.0,0.0422,0.171,1.16e-06,0.118,0.206,130.09,4.0,211785.0
2010,0.321,0.64,2.0,-10.023,1.0,0.0324,0.28,0.0,0.718,0.414,146.172,3.0,214333.0
2022,0.775,0.608,7.0,-6.264,1.0,0.128,0.128,0.0,0.0895,0.56,137.494,4.0,182521.0
2019,0.36,0.233,5.0,-14.716,0.0,0.0327,0.932,0.00231,0.151,0.177,106.107,4.0,270935.0
2018,0.904,0.575,1.0,-7.823,1.0,0.346,0.0493,0.0,0.256,0.359,141.037,4.0,177748.0
2018,0.885,0.52,1.0,-8.353,1.0,0.359,0.000244,1.16e-06,0.454,0.306,84.022,4.0,148656.0
2018,0.593,0.632,6.0,-5.381,0.0,0.541,0.0133,0.0,0.64,0.0789,173.369,4.0,235232.0
2018,0.809,0.461,10.0,-5.677,0.0,0.0907,0.000832,4.43e-05,0.143,0.325,85.992,4.0,167410.0
2018,0.84,0.543,1.0,-7.738,1.0,0.476,0.0399,0.0,0.117,0.161,170.067,4.0,171714.0
2018,0.769,0.627,7.0,-4.064,1.0,0.262,0.394,0.0,0.106,0.49,157.938,4.0,164038.0
2018,0.814,0.667,6.0,-4.785,0.0,0.36,0.0369,0.0,0.11,0.376,80.031,4.0,240000.0
2018,0.764,0.784,10.0,-4.003,0.0,0.0833,0.469,0.0,0.123,0.51,144.981,4.0,186403.0
2018,0.655,0.835,1.0,-3.451,1.0,0.059,0.0459,0.0,0.409,0.165,91.035,4.0,190412.0
2018,0.761,0.673,1.0,-5.887,1.0,0.215,0.0917,1.04e-05,0.14,0.438,160.077,3.0,192405.0
2018,0.666,0.728,7.0,-5.808,1.0,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4.0,204878.0
2018,0.884,0.559,0.0,-7.442,1.0,0.12,0.0236,0.0,0.101,0.342,97.994,4.0,232959.0
2018,0.712,0.374,0.0,-10.215,0.0,0.511,0.795,0.0,0.187,0.779,133.952,4.0,108035.0
2018,0.602,0.658,1.0,-5.934,1.0,0.0558,0.0233,6e-05,0.237,0.268,145.031,4.0,197547.0
2018,0.797,0.293,5.0,-7.479,1.0,0.08,0.591,0.0724,0.148,0.478,80.035,4.0,121630.0
2018,0.511,0.718,11.0,-6.293,0.0,0.404,0.000322,0.0,0.111,0.267,166.42,4.0,362839.0
2018,0.568,0.636,11.0,-4.265,1.0,0.204,0.00671,0.0,0.105,0.879,113.497,5.0,197759.0
2018,0.492,0.712,9.0,-7.278,0.0,0.691,0.564,9.1e-05,0.357,0.23,137.453,3.0,164083.0
2018,0.639,0.312,0.0,-9.902,1.0,0.0301,0.774,0.469,0.0857,0.347,103.369,4.0,150769.0
2018,0.557,0.338,5.0,-9.892,1.0,0.0257,0.134,0.00184,0.14,0.689,140.935,4.0,85124.0
2017,0.513,0.661,5.0,-6.419,1.0,0.24,0.161,0.0,0.246,0.179,94.791,4.0,209213.0
2018,0.772,0.809,0.0,-3.994,0.0,0.154,0.0863,0.0,0.115,0.654,97.407,4.0,128769.0
2015,0.589,0.658,11.0,-5.288,0.0,0.203,0.0242,0.0,0.118,0.251,77.521,4.0,223973.0
2018,0.593,0.0668,11.0,-15.268,0.0,0.0722,0.949,1.31e-05,0.194,0.19,102.456,4.0,76974.0
2018,0.82,0.691,6.0,-6.646,0.0,0.0723,0.0113,0.0,0.344,0.683,142.028,4.0,135739.0
2017,0.803,0.648,4.0,-9.185,0.0,0.198,0.0288,0.0,0.0904,0.538,131.923,4.0,219552.0
2018,0.931,0.387,1.0,-9.127,1.0,0.412,0.088,0.0,0.136,0.375,125.978,4.0,179405.0
2021,0.647,0.823,2.0,-4.074,1.0,0.0478,0.0387,0.0,0.74,0.309,150.995,4.0,174805.0
2018,0.603,0.67,2.0,-4.809,1.0,0.25,0.0871,0.0,0.326,0.159,89.842,4.0,192099.0
2018,0.767,0.543,1.0,-7.881,0.0,0.103,0.049,0.0,0.115,0.485,106.029,4.0,177140.0
2018,0.682,0.639,8.0,-4.406,1.0,0.292,0.0284,0.0,0.197,0.183,89.09,4.0,238203.0
2018,0.781,0.487,8.0,-8.823,1.0,0.589,0.0335,0.0,0.163,0.344,95.879,4.0,182723.0
2018,0.793,0.395,1.0,-5.578,1.0,0.385,0.277,1.4e-05,0.109,0.129,77.027,4.0,213287.0
2018,0.488,0.803,6.0,-4.165,0.0,0.205,0.0786,0.0,0.215,0.319,167.329,4.0,261743.0
2018,0.821,0.72,10.0,-4.606,0.0,0.222,0.00902,7.07e-06,0.158,0.285,150.039,4.0,185261.0
2018,0.49,0.651,8.0,-6.24,1.0,0.251,0.246,0.0,0.233,0.46,164.213,4.0,246793.0
2018,0.766,0.703,10.0,-5.877,0.0,0.163,0.00807,0.0,0.0618,0.331,163.06,4.0,168495.0
2018,0.821,0.694,9.0,-5.169,1.0,0.229,0.03,0.0,0.411,0.23,85.047,4.0,235263.0
2018,0.881,0.623,1.0,-9.662,1.0,0.119,0.257,1.5e-06,0.0964,0.745,88.953,4.0,129547.0
2018,0.92,0.458,5.0,-5.643,0.0,0.315,0.0171,0.0,0.107,0.403,132.992,4.0,159755.0
2018,0.609,0.836,4.0,-3.442,0.0,0.264,0.593,0.0,0.466,0.584,72.099,4.0,181274.0
2018,0.733,0.63,11.0,-4.296,1.0,0.395,0.13,0.0,0.162,0.833,149.991,4.0,152000.0
2018,0.672,0.565,1.0,-6.504,1.0,0.441,0.106,0.0,0.113,0.313,163.827,4.0,169826.0
2018,0.888,0.432,10.0,-9.275,0.0,0.0934,0.0562,0.0,0.112,0.173,99.965,4.0,172986.0
2018,0.835,0.626,1.0,-5.833,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03,4.0,217925.0
2019,0.545,0.854,4.0,-4.968,0.0,0.0289,0.00244,1.2e-06,0.249,0.436,91.967,4.0,178987.0
2018,0.963,0.346,5.0,-9.309,0.0,0.53,0.0355,0.0,0.108,0.562,119.957,4.0,142273.0
2018,0.912,0.412,7.0,-8.074,1.0,0.123,0.0165,0.0126,0.104,0.423,154.983,4.0,238614.0
2017,0.561,0.779,10.0,-5.107,0.0,0.0531,0.0862,0.0,0.078,0.235,81.965,4.0,256064.0
2018,0.755,0.615,4.0,-8.245,1.0,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,4.0,215364.0
2018,0.64,0.321,0.0,-14.604,1.0,0.0931,0.693,0.0307,0.114,0.177,145.045,4.0,210376.0
2018,0.81,0.353,6.0,-9.931,0.0,0.31,0.588,0.0,0.102,0.0727,88.031,4.0,208293.0
2018,0.825,0.572,6.0,-6.067,0.0,0.0864,0.0079,0.0,0.113,0.568,141.991,4.0,175954.0
2018,0.63,0.694,11.0,-6.257,0.0,0.0253,0.00281,0.0,0.0719,0.216,97.005,4.0,195519.0
2017,0.434,0.831,8.0,-4.774,1.0,0.0453,0.0651,0.0,0.119,0.596,156.034,4.0,185440.0
2018,0.753,0.686,1.0,-5.415,0.0,0.284,0.0677,0.0,0.193,0.886,132.055,4.0,194732.0
2018,0.635,0.902,0.0,-3.559,1.0,0.109,0.172,0.0,0.125,0.285,102.062,4.0,217822.0
2017,0.565,0.855,5.0,-4.189,1.0,0.0557,0.0445,0.0,0.32,0.852,74.98,4.0,208893.0
2017,0.524,0.364,7.0,-10.209,1.0,0.0367,0.808,0.0,0.1,0.436,75.24,4.0,209831.0
2018,0.87,0.35,1.0,-6.082,1.0,0.277,0.00661,0.000483,0.108,0.175,74.963,4.0,168347.0
2018,0.901,0.522,2.0,-8.304,1.0,0.33,0.0114,0.0,0.259,0.329,104.053,4.0,127947.0
2018,0.669,0.574,4.0,-6.442,0.0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4.0,196400.0
2018,0.699,0.558,11.0,-7.622,1.0,0.0603,0.462,0.0,0.116,0.493,79.992,4.0,165000.0
2018,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,4.0,197437.0
2018,0.75,0.56,8.0,-8.094,1.0,0.105,0.546,0.0,0.111,0.459,140.06,4.0,221440.0
2018,0.74,0.613,8.0,-4.88,1.0,0.145,0.258,0.00372,0.123,0.473,75.023,4.0,166606.0
1975,0.392,0.402,0.0,-9.961,0.0,0.0536,0.288,0.0,0.243,0.228,143.883,4.0,354320.0
2018,0.66,0.615,1.0,-7.2,1.0,0.47,0.114,0.0,0.315,0.501,174.034,4.0,165517.0
2018,0.79,0.629,8.0,-4.055,1.0,0.142,0.182,7.06e-06,0.338,0.267,170.023,4.0,169620.0
2018,0.856,0.694,2.0,-4.393,1.0,0.169,0.371,0.0,0.109,0.489,122.08,4.0,324189.0
2018,0.711,0.796,10.0,-5.87,1.0,0.0341,0.0716,0.0045,0.262,0.901,109.991,4.0,208733.0
2018,0.454,0.66,0.0,-4.357,1.0,0.168,0.0364,0.0,0.181,0.568,184.353,4.0,212374.0
2018,0.745,0.346,1.0,-7.709,1.0,0.331,0.00552,0.0,0.0881,0.112,203.911,4.0,237240.0
2018,0.544,0.524,8.0,-7.914,1.0,0.0621,0.136,0.0,0.106,0.117,81.982,4.0,129429.0
2018,0.659,0.672,9.0,-7.442,1.0,0.264,0.413,0.0,0.125,0.452,139.868,4.0,178286.0
2018,0.728,0.517,8.0,-11.404,1.0,0.0629,0.0555,1.95e-06,0.107,0.379,111.974,4.0,173129.0
2019,0.758,0.574,11.0,-6.889,0.0,0.0572,0.46,0.00272,0.102,0.261,151.985,4.0,191147.0
2018,0.747,0.834,3.0,-2.867,0.0,0.045,0.374,0.0,0.0586,0.687,128.005,4.0,215760.0
2018,0.601,0.724,6.0,-4.856,1.0,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,4.0,207905.0
2017,0.75,0.404,9.0,-10.178,0.0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4.0,232253.0
2018,0.638,0.4,11.0,-11.212,0.0,0.0425,0.733,0.000133,0.334,0.495,150.133,4.0,166093.0
2018,0.854,0.708,1.0,-5.805,0.0,0.244,0.175,0.0,0.241,0.172,118.032,4.0,162133.0
2018,0.675,0.23,1.0,-10.363,0.0,0.204,0.191,0.0,0.104,0.101,173.962,4.0,211920.0
2018,0.636,0.501,11.0,-7.26,0.0,0.329,0.413,0.0,0.339,0.196,82.309,4.0,265120.0
2018,0.781,0.768,11.0,-5.991,1.0,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4.0,213309.0
2018,0.552,0.76,0.0,-4.706,1.0,0.342,0.0733,0.0,0.0865,0.639,135.702,5.0,260000.0
2017,0.758,0.867,11.0,-5.087,1.0,0.0475,0.152,0.0,0.308,0.964,102.018,4.0,166573.0
2018,0.893,0.651,0.0,-8.647,0.0,0.367,0.0995,0.0,0.371,0.6,105.835,4.0,253580.0
2018,0.921,0.607,1.0,-7.397,1.0,0.209,0.525,1.12e-06,0.123,0.753,140.071,4.0,197079.0
2018,0.799,0.616,1.0,-8.809,1.0,0.157,0.319,0.0,0.134,0.667,114.014,4.0,184360.0
2018,0.753,0.657,7.0,-3.061,1.0,0.0449,0.171,0.0,0.112,0.437,107.01,4.0,184732.0
2017,0.485,0.306,0.0,-8.431,1.0,0.0409,0.794,0.0,0.122,0.224,203.729,4.0,207267.0
2018,0.669,0.684,7.0,-4.595,1.0,0.0585,0.252,0.0,0.72,0.466,96.097,4.0,192537.0
2018,0.312,0.499,7.0,-6.282,1.0,0.0397,0.272,0.0,0.0901,0.191,148.173,4.0,273640.0
2018,0.749,0.794,0.0,-5.063,1.0,0.064,0.0193,0.0,0.543,0.46,135.959,4.0,269554.0
2018,0.85,0.785,8.0,-4.963,0.0,0.345,0.0367,0.0,0.155,0.718,145.063,4.0,343099.0
2018,0.507,0.372,1.0,-8.433,1.0,0.0303,0.481,0.0,0.271,0.257,86.422,4.0,199693.0
2018,0.792,0.571,8.0,-7.539,0.0,0.094,0.301,0.0,0.1,0.556,99.999,4.0,139200.0
2018,0.552,0.698,8.0,-4.817,1.0,0.0306,0.294,0.000103,0.0905,0.6,90.006,4.0,202067.0
2018,0.699,0.713,9.0,-5.507,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4.0,205920.0
2018,0.81,0.458,4.0,-7.495,0.0,0.105,0.266,0.0,0.174,0.493,125.049,4.0,271067.0
2018,0.732,0.586,1.0,-7.868,1.0,0.232,0.0402,2.66e-06,0.121,0.73,76.48,4.0,169920.0
2018,0.694,0.63,7.0,-6.84,0.0,0.162,0.0998,0.000635,0.12,0.341,90.045,4.0,189493.0
2018,0.487,0.458,4.0,-7.761,0.0,0.0371,0.552,0.0257,0.117,0.207,115.989,4.0,270413.0
2018,0.721,0.508,7.0,-7.496,1.0,0.394,0.317,0.0,0.153,0.457,159.911,4.0,166343.0
2018,0.75,0.387,1.0,-10.123,0.0,0.487,0.122,0.0,0.0993,0.739,143.019,4.0,102560.0
2018,0.678,0.729,8.0,-4.188,1.0,0.137,0.0658,0.0,0.303,0.643,99.895,4.0,189173.0
2019,0.534,0.784,8.0,-3.59,1.0,0.0339,0.205,0.00579,0.106,0.6,92.147,4.0,238627.0
2018,0.95,0.489,8.0,-8.411,1.0,0.462,0.105,0.0,0.411,0.919,130.021,4.0,158769.0
2017,0.643,0.783,10.0,-6.458,1.0,0.0856,0.047,0.0,0.083,0.579,154.084,4.0,163870.0
2018,0.853,0.637,3.0,-5.924,0.0,0.331,0.129,0.0,0.267,0.496,86.048,4.0,156195.0
2019,0.362,0.882,3.0,-3.717,1.0,0.0973,0.0791,0.0,0.15,0.864,199.811,4.0,185200.0
2018,0.917,0.786,11.0,-4.921,0.0,0.208,0.0403,0.0,0.195,0.441,143.038,4.0,224903.0
2018,0.741,0.37,8.0,-8.437,0.0,0.324,0.24,0.0,0.118,0.13,116.06,4.0,219136.0
2018,0.86,0.408,0.0,-5.389,1.0,0.189,0.166,0.0,0.111,0.0548,75.481,4.0,180960.0
2018,0.684,0.791,5.0,-4.435,1.0,0.309,0.0939,0.0,0.359,0.529,153.992,4.0,236948.0
2018,0.618,0.71,8.0,-6.066,1.0,0.331,0.407,0.0,0.183,0.233,112.014,4.0,249450.0
2018,0.831,0.528,2.0,-7.635,1.0,0.534,0.0894,2.58e-05,0.396,0.232,153.987,4.0,211963.0
2018,0.938,0.5,4.0,-10.08,0.0,0.144,0.00183,0.0,0.077,0.462,140.011,4.0,201707.0
2017,0.471,0.897,9.0,-2.27,1.0,0.0597,0.193,0.0,0.196,0.719,159.958,4.0,216093.0
2018,0.715,0.617,11.0,-5.558,0.0,0.24,0.0996,3.41e-06,0.186,0.283,176.117,4.0,130929.0
2018,0.962,0.573,7.0,-5.924,1.0,0.308,0.0161,0.0,0.109,0.728,125.035,4.0,237655.0
2018,0.859,0.506,10.0,-8.115,0.0,0.418,0.105,0.0,0.113,0.153,140.973,4.0,187465.0
2018,0.821,0.636,7.0,-6.038,0.0,0.0899,0.288,0.0,0.104,0.4,142.008,4.0,162268.0
2018,0.557,0.279,6.0,-7.757,1.0,0.0372,0.868,1.25e-05,0.0978,0.263,102.727,4.0,191280.0
2018,0.902,0.819,1.0,-3.321,1.0,0.316,0.041,0.0,0.106,0.745,89.0,4.0,186872.0
2018,0.879,0.662,2.0,-6.162,1.0,0.309,0.033,0.0,0.716,0.724,117.975,4.0,189909.0
2018,0.62,0.61,11.0,-8.329,0.0,0.0373,0.00849,0.162,0.205,0.235,127.052,4.0,238560.0
2018,0.766,0.692,1.0,-5.343,1.0,0.0705,0.175,0.0,0.0844,0.426,120.028,4.0,191724.0
2018,0.749,0.723,1.0,-6.609,1.0,0.0432,0.0563,0.022,0.0977,0.674,108.999,4.0,229120.0
2018,0.755,0.769,10.0,-5.658,0.0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,4.0,186080.0
2018,0.58,0.577,2.0,-5.997,0.0,0.2,0.125,0.0,0.086,0.153,99.283,5.0,193243.0
2018,0.699,0.282,7.0,-7.65,1.0,0.0374,0.798,1.23e-06,0.0981,0.359,79.776,4.0,159293.0
2018,0.728,0.602,9.0,-7.748,0.0,0.185,0.0699,7.01e-06,0.318,0.328,140.081,4.0,225040.0
2018,0.658,0.535,11.0,-8.197,1.0,0.515,0.257,0.0,0.0981,0.395,150.055,4.0,174662.0
2018,0.822,0.461,1.0,-6.506,1.0,0.449,0.328,0.0,0.122,0.268,130.003,4.0,145060.0
2018,0.785,0.44,10.0,-6.566,1.0,0.0401,0.0263,2.03e-06,0.122,0.22,118.089,4.0,216961.0
2018,0.603,0.457,11.0,-5.384,1.0,0.297,0.526,0.0,0.0905,0.455,73.724,4.0,242972.0
2018,0.623,0.568,9.0,-5.664,1.0,0.144,0.0302,0.0,0.25,0.115,149.852,4.0,242050.0
2018,0.765,0.55,9.0,-6.299,0.0,0.357,0.0283,0.0,0.139,0.361,97.004,4.0,269287.0
2018,0.803,0.571,2.0,-6.937,1.0,0.296,0.0169,0.0,0.252,0.101,140.002,4.0,208504.0
2018,0.788,0.765,2.0,-3.93,1.0,0.439,0.274,0.0,0.216,0.666,144.049,4.0,223617.0
2018,0.929,0.598,1.0,-5.373,1.0,0.156,0.00705,0.0,0.0549,0.501,96.012,4.0,223939.0
2018,0.641,0.579,9.0,-8.276,1.0,0.0896,0.479,9.58e-05,0.214,0.421,145.995,4.0,212428.0
2018,0.551,0.562,11.0,-6.862,1.0,0.163,0.0218,0.0,0.302,0.438,135.872,4.0,316192.0
2018,0.865,0.568,0.0,-5.112,1.0,0.24,0.0206,0.0,0.186,0.882,90.986,4.0,280309.0
2018,0.677,0.665,5.0,-6.949,1.0,0.487,0.337,0.0,0.115,0.522,87.637,4.0,240199.0
2018,0.895,0.839,0.0,-4.512,1.0,0.227,0.217,3e-06,0.239,0.756,149.951,4.0,286117.0
2018,0.754,0.615,4.0,-5.346,0.0,0.171,0.275,0.0,0.13,0.349,140.036,4.0,214314.0
2018,0.746,0.644,7.0,-2.605,1.0,0.232,0.4,0.0,0.095,0.542,146.187,4.0,249751.0
2018,0.651,0.718,0.0,-3.924,1.0,0.302,0.227,0.0,0.109,0.402,116.772,4.0,207187.0
2019,0.578,0.694,5.0,-5.351,1.0,0.0706,0.0112,0.0,0.102,0.268,129.921,4.0,220850.0
2017,0.599,0.448,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,3.0,263400.0
2018,0.585,0.909,8.0,-6.474,1.0,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,4.0,210747.0
2018,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,198973.0
2018,0.85,0.787,8.0,-4.134,0.0,0.338,0.313,0.0,0.194,0.7,87.983,4.0,279867.0
2018,0.671,0.529,0.0,-7.226,1.0,0.307,0.0769,0.000335,0.0856,0.203,161.989,4.0,165820.0
2018,0.83,0.546,1.0,-5.716,1.0,0.295,0.227,0.0,0.112,0.535,182.973,4.0,262494.0
2017,0.687,0.845,7.0,-4.37,1.0,0.0576,0.1,0.0,0.0452,0.809,87.972,4.0,190227.0
2017,0.597,0.721,9.0,-6.422,1.0,0.0356,0.0362,0.0,0.0832,0.437,132.054,4.0,149293.0
2018,0.487,0.789,8.0,-3.69,1.0,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,4.0,270715.0
2018,0.665,0.651,1.0,-5.515,1.0,0.156,0.0414,0.0,0.0896,0.237,163.935,4.0,175755.0
2018,0.52,0.538,1.0,-8.109,1.0,0.206,0.367,0.00187,0.119,0.177,141.894,4.0,345133.0
2018,0.652,0.678,2.0,-6.183,1.0,0.0541,0.183,3.26e-05,0.106,0.28,72.989,4.0,263014.0
2018,0.685,0.508,0.0,-6.4,1.0,0.0987,0.193,0.0,0.139,0.315,99.063,4.0,217287.0
2018,0.939,0.551,1.0,-9.126,1.0,0.291,0.0311,0.0,0.192,0.42,118.552,4.0,337941.0
2018,0.698,0.783,2.0,-6.503,1.0,0.266,0.016,0.0,0.176,0.378,160.034,4.0,264853.0
2018,0.877,0.477,9.0,-7.379,0.0,0.0587,0.307,0.0,0.0929,0.552,127.023,4.0,226743.0
2018,0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,4.0,222653.0
2018,0.754,0.805,6.0,-4.249,1.0,0.0752,0.315,0.0,0.203,0.555,93.982,4.0,176133.0
2018,0.61,0.458,9.0,-11.336,1.0,0.36,0.696,0.000103,0.0852,0.246,192.099,4.0,240342.0
2017,0.638,0.367,4.0,-7.906,1.0,0.0266,0.84,0.0,0.0999,0.219,71.957,4.0,217120.0
2018,0.669,0.711,8.0,-6.758,1.0,0.033,0.00217,0.0,0.466,0.544,110.01,4.0,172747.0
2018,0.374,0.742,6.0,-3.36,1.0,0.0432,0.00517,0.0,0.11,0.21,139.953,3.0,247320.0
2018,0.904,0.756,10.0,-3.746,1.0,0.32,0.0692,0.0,0.339,0.342,140.005,4.0,288087.0
2018,0.78,0.808,2.0,-5.175,1.0,0.484,0.112,0.0,0.329,0.642,79.982,4.0,216029.0
2018,0.71,0.789,4.0,-3.874,1.0,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,4.0,131064.0
2018,0.904,0.651,11.0,-3.785,0.0,0.186,0.367,0.000112,0.0518,0.371,96.54,4.0,413680.0
2018,0.69,0.462,8.0,-8.054,1.0,0.13,0.343,0.00218,0.113,0.325,157.655,4.0,245640.0
2018,0.809,0.737,1.0,-5.186,1.0,0.108,0.0441,0.0,0.341,0.367,80.025,4.0,226938.0
2018,0.272,0.238,2.0,-12.148,0.0,0.0349,0.89,0.00925,0.275,0.119,83.507,4.0,161840.0
2018,0.733,0.855,9.0,-3.211,1.0,0.118,0.00481,0.0,0.123,0.42,126.035,4.0,222732.0
2018,0.55,0.596,7.0,-8.214,1.0,0.134,0.162,0.00481,0.0805,0.253,165.736,4.0,297404.0
2018,0.899,0.586,11.0,-7.866,0.0,0.343,0.279,0.0,0.0836,0.492,150.002,4.0,214467.0
2018,0.936,0.585,0.0,-6.914,1.0,0.125,0.0142,0.0,0.132,0.242,124.991,4.0,255379.0
2018,0.907,0.64,6.0,-6.542,1.0,0.354,0.261,0.0,0.0785,0.803,120.995,4.0,222477.0
2018,0.616,0.684,7.0,-6.032,1.0,0.311,0.0305,0.0,0.376,0.312,179.503,4.0,309638.0
2018,0.65,0.639,8.0,-5.962,1.0,0.458,0.0942,0.0,0.135,0.563,139.226,4.0,150802.0
2018,0.696,0.634,9.0,-6.918,0.0,0.281,0.244,0.0,0.437,0.728,89.973,4.0,142192.0
2018,0.722,0.88,4.0,-3.989,0.0,0.24,0.21,0.0,0.324,0.79,92.024,4.0,200170.0
2018,0.817,0.646,4.0,-5.12,0.0,0.249,0.0152,0.0,0.125,0.835,162.898,4.0,213080.0
2018,0.76,0.579,0.0,-7.374,1.0,0.0567,0.0127,0.00344,0.106,0.129,100.011,4.0,213600.0
2018,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,4.0,202621.0
2018,0.637,0.713,0.0,-4.333,1.0,0.0747,0.181,0.000637,0.137,0.243,129.923,4.0,226973.0
2018,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4.0,214847.0
2018,0.921,0.537,9.0,-5.723,0.0,0.0804,0.556,0.00404,0.102,0.711,128.009,4.0,135090.0
2018,0.632,0.804,7.0,-6.109,1.0,0.0503,0.101,0.0,0.17,0.35,92.456,4.0,199625.0
2018,0.653,0.859,0.0,-3.048,1.0,0.0449,0.212,0.0,0.111,0.706,174.038,4.0,218387.0
2018,0.669,0.308,11.0,-10.068,1.0,0.029,0.883,0.0,0.0984,0.52,64.934,4.0,121887.0
2018,0.503,0.741,4.0,-5.128,1.0,0.047,0.579,1.49e-06,0.0712,0.458,88.335,3.0,207030.0
2019,0.746,0.825,1.0,-4.666,1.0,0.169,0.0142,0.0107,0.121,0.584,152.914,4.0,204150.0
2018,0.767,0.538,0.0,-6.044,0.0,0.052,0.68,0.0,0.192,0.343,81.031,4.0,121680.0
2018,0.643,0.703,0.0,-5.573,1.0,0.0913,0.0218,0.0,0.0964,0.246,95.041,4.0,215724.0
2018,0.754,0.575,4.0,-8.393,0.0,0.0682,0.045,0.00131,0.276,0.491,86.009,4.0,205147.0
2018,0.742,0.579,0.0,-5.024,1.0,0.202,0.0381,0.0,0.0952,0.502,144.994,4.0,258475.0
2018,0.854,0.463,5.0,-6.159,1.0,0.137,0.117,0.0,0.354,0.549,120.024,4.0,225773.0
2018,0.622,0.712,5.0,-7.321,1.0,0.066,0.0573,0.0,0.13,0.487,140.025,4.0,211360.0
2018,0.721,0.459,4.0,-6.408,1.0,0.032,0.248,0.0,0.212,0.46,119.914,4.0,208493.0
2018,0.71,0.614,10.0,-6.757,0.0,0.0431,0.186,0.0,0.0974,0.658,148.152,4.0,172107.0
2018,0.831,0.485,10.0,-6.677,0.0,0.15,0.375,1.47e-05,0.118,0.622,80.022,4.0,245667.0
2018,0.57,0.684,6.0,-7.054,1.0,0.0465,0.136,0.0,0.205,0.531,89.012,4.0,213183.0
2018,0.708,0.454,1.0,-7.07,1.0,0.0395,0.0217,0.0,0.073,0.24,110.963,4.0,189507.0
2018,0.76,0.888,6.0,-3.449,1.0,0.124,0.00307,1.49e-05,0.149,0.559,115.705,4.0,210686.0
2018,0.877,0.547,7.0,-5.705,1.0,0.18,0.0122,1.51e-05,0.028,0.687,99.034,4.0,228373.0
2018,0.757,0.73,7.0,-6.304,1.0,0.185,0.0342,5.87e-05,0.136,0.452,90.013,4.0,189533.0
